status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Column1,Column2,Column3,Column4
6001,video,11/26/2017 7:01,268,816,529,188,73,2,3,1,1,,,,
6002,video,11/26/2017 2:33,19,0,0,19,0,0,0,0,0,,,,
6003,video,11/26/2017 2:29,249,1209,431,163,85,0,1,0,0,,,,
6004,photo,11/26/2017 2:20,10,1,0,10,0,0,0,0,0,,,,
6005,photo,11/26/2017 2:08,13,0,0,13,0,0,0,0,0,,,,
6006,photo,11/26/2017 1:24,40,2,0,40,0,0,0,0,0,,,,
6007,video,11/26/2017 1:06,333,1307,492,233,96,1,2,0,1,,,,
6008,video,11/25/2017 8:24,207,391,259,127,77,2,0,1,0,,,,
6009,photo,11/25/2017 7:42,27,2,0,27,0,0,0,0,0,,,,
6010,photo,11/25/2017 7:21,38,4,0,38,0,0,0,0,0,,,,
6011,video,11/25/2017 7:10,25,0,0,24,1,0,0,0,0,,,,
6012,video,11/25/2017 7:06,407,1374,757,283,117,3,4,0,0,,,,
6013,photo,11/25/2017 2:34,12,0,0,12,0,0,0,0,0,,,,
6014,photo,11/25/2017 2:17,9,1,0,8,1,0,0,0,0,,,,
6015,video,11/25/2017 2:12,26,0,0,25,1,0,0,0,0,,,,
6016,video,11/25/2017 2:08,241,383,257,106,135,0,0,0,0,,,,
6017,photo,11/25/2017 2:03,3,0,0,3,0,0,0,0,0,,,,
6018,photo,11/25/2017 1:46,15,3,0,15,0,0,0,0,0,,,,
6019,video,11/25/2017 1:06,267,859,426,197,67,0,2,1,0,,,,
6020,photo,11/24/2017 8:33,23,1,0,23,0,0,0,0,0,,,,
6021,video,11/24/2017 8:19,3,0,0,3,0,0,0,0,0,,,,
6022,video,11/24/2017 8:16,10,0,0,10,0,0,0,0,0,,,,
6023,video,11/24/2017 8:14,214,779,377,143,68,2,1,0,0,,,,
6024,photo,11/24/2017 8:05,5,1,0,5,0,0,0,0,0,,,,
6025,photo,11/24/2017 7:51,11,0,0,10,1,0,0,0,0,,,,
6026,video,11/24/2017 7:10,248,433,303,172,73,0,3,0,0,,,,
6027,photo,11/24/2017 3:15,16,0,0,16,0,0,0,0,0,,,,
6028,photo,11/24/2017 2:41,20,0,0,20,0,0,0,0,0,,,,
6029,video,11/24/2017 2:29,212,1006,496,178,32,1,0,0,1,,,,
6030,photo,11/24/2017 1:47,14,0,0,14,0,0,0,0,0,,,,
6031,video,11/24/2017 1:07,13,0,0,13,0,0,0,0,0,,,,
6032,video,11/24/2017 1:01,282,1591,438,168,109,2,0,3,0,,,,
6033,photo,11/23/2017 8:11,25,1,0,25,0,0,0,0,0,,,,
6034,photo,11/23/2017 7:56,8,0,0,8,0,0,0,0,0,,,,
6035,video,11/23/2017 7:48,20,0,0,20,0,0,0,0,0,,,,
6036,video,11/23/2017 7:47,224,545,231,108,111,2,2,0,1,,,,
6037,photo,11/23/2017 7:27,14,0,0,14,0,0,0,0,0,,,,
6038,photo,11/23/2017 7:16,21,0,0,21,0,0,0,0,0,,,,
6039,video,11/23/2017 6:58,23,1,0,23,0,0,0,0,0,,,,
6040,video,11/23/2017 6:58,195,294,274,115,77,1,2,0,0,,,,
6041,video,11/23/2017 2:30,14,0,0,13,1,0,0,0,0,,,,
6042,photo,11/23/2017 2:10,11,0,0,11,0,0,0,0,0,,,,
6043,video,11/23/2017 2:04,42,1,0,41,1,0,0,0,0,,,,
6044,video,11/23/2017 2:03,160,1183,217,81,79,0,0,0,0,,,,
6045,photo,11/23/2017 1:36,9,0,0,9,0,0,0,0,0,,,,
6046,photo,11/23/2017 1:20,31,0,0,31,0,0,0,0,0,,,,
6047,video,11/23/2017 1:04,182,1142,346,107,70,1,4,0,0,,,,
6048,video,11/22/2017 7:32,29,0,0,29,0,0,0,0,0,,,,
6049,video,11/22/2017 7:32,214,1550,388,157,56,1,0,0,0,,,,
6050,photo,11/22/2017 7:13,10,1,0,10,0,0,0,0,0,,,,
6051,video,11/22/2017 6:59,159,175,233,122,36,0,1,0,0,,,,
6052,photo,11/22/2017 3:06,22,1,0,21,1,0,0,0,0,,,,
6053,photo,11/22/2017 2:39,14,0,0,14,0,0,0,0,0,,,,
6054,photo,11/22/2017 2:24,16,1,1,16,0,0,0,0,0,,,,
6055,video,11/22/2017 2:10,13,0,0,13,0,0,0,0,0,,,,
6056,video,11/22/2017 2:08,135,214,159,91,42,1,1,0,0,,,,
6057,photo,11/22/2017 1:38,8,0,0,8,0,0,0,0,0,,,,
6058,video,11/22/2017 1:01,233,1168,404,155,76,2,0,0,0,,,,
6059,photo,11/21/2017 8:37,12,0,1,12,0,0,0,0,0,,,,
6060,photo,11/21/2017 8:04,33,1,0,33,0,0,0,0,0,,,,
6061,video,11/21/2017 7:54,336,1532,428,226,104,2,2,1,1,,,,
6062,video,11/21/2017 7:04,26,0,0,25,1,0,0,0,0,,,,
6063,video,11/21/2017 7:00,233,405,333,181,48,3,1,0,0,,,,
6064,photo,11/21/2017 3:06,19,1,0,19,0,0,0,0,0,,,,
6065,photo,11/21/2017 2:37,20,0,0,20,0,0,0,0,0,,,,
6066,video,11/21/2017 2:26,183,908,266,122,58,0,2,0,1,,,,
6067,photo,11/21/2017 2:16,25,2,0,25,0,0,0,0,0,,,,
6068,photo,11/21/2017 1:45,16,2,0,16,0,0,0,0,0,,,,
6069,photo,11/21/2017 1:29,49,4,0,49,0,0,0,0,0,,,,
6070,video,11/21/2017 1:13,295,1357,474,235,56,0,2,2,0,,,,
6071,photo,11/20/2017 8:19,22,1,0,22,0,0,0,0,0,,,,
6072,photo,11/20/2017 7:54,14,1,0,14,0,0,0,0,0,,,,
6073,video,11/20/2017 7:49,14,0,0,14,0,0,0,0,0,,,,
6074,video,11/20/2017 7:42,230,1315,348,127,98,0,4,0,1,,,,
6075,photo,11/20/2017 7:18,26,0,0,26,0,0,0,0,0,,,,
6076,video,11/20/2017 7:05,241,336,432,205,33,1,1,1,0,,,,
6077,photo,11/20/2017 2:58,19,0,0,19,0,0,0,0,0,,,,
6078,photo,11/20/2017 2:55,12,2,0,12,0,0,0,0,0,,,,
6079,photo,11/20/2017 2:44,33,3,0,33,0,0,0,0,0,,,,
6080,photo,11/20/2017 2:31,10,3,0,10,0,0,0,0,0,,,,
6081,video,11/20/2017 2:17,166,287,153,91,75,0,0,0,0,,,,
6082,photo,11/20/2017 2:12,5,1,0,5,0,0,0,0,0,,,,
6083,photo,11/20/2017 1:19,32,2,0,32,0,0,0,0,0,,,,
6084,video,11/20/2017 1:05,398,2314,742,320,73,1,3,1,0,,,,
6085,video,11/19/2017 8:04,10,1,0,10,0,0,0,0,0,,,,
6086,video,11/19/2017 7:58,296,1756,422,136,151,1,6,1,1,,,,
6087,video,11/19/2017 7:12,173,221,248,114,53,3,3,0,0,,,,
6088,video,11/19/2017 1:57,29,0,0,29,0,0,0,0,0,,,,
6089,video,11/19/2017 1:51,271,1516,505,172,93,2,1,3,0,,,,
6090,photo,11/19/2017 1:46,19,2,0,19,0,0,0,0,0,,,,
6091,video,11/19/2017 1:04,222,1711,463,163,56,1,2,0,0,,,,
6092,photo,11/18/2017 8:37,23,1,0,23,0,0,0,0,0,,,,
6093,video,11/18/2017 8:09,17,0,0,17,0,0,0,0,0,,,,
6094,video,11/18/2017 8:04,176,171,146,82,89,3,2,0,0,,,,
6095,photo,11/18/2017 7:53,21,0,0,21,0,0,0,0,0,,,,
6096,photo,11/18/2017 7:28,30,0,0,30,0,0,0,0,0,,,,
6097,video,11/18/2017 7:02,394,2379,471,229,159,1,3,1,1,,,,
6098,photo,11/18/2017 2:46,3,0,0,3,0,0,0,0,0,,,,
6099,video,11/18/2017 2:05,211,948,245,154,57,0,0,0,0,,,,
6100,photo,11/18/2017 1:35,24,4,0,24,0,0,0,0,0,,,,
6101,video,11/18/2017 1:14,24,0,0,24,0,0,0,0,0,,,,
6102,video,11/18/2017 1:11,281,1858,339,201,78,0,2,0,0,,,,
6103,photo,11/17/2017 8:50,12,0,0,12,0,0,0,0,0,,,,
6104,photo,11/17/2017 8:35,5,2,0,5,0,0,0,0,0,,,,
6105,photo,11/17/2017 8:24,9,0,0,9,0,0,0,0,0,,,,
6106,video,11/17/2017 8:10,179,306,65,117,60,1,1,0,0,,,,
6107,photo,11/17/2017 7:52,20,1,1,20,0,0,0,0,0,,,,
6108,video,11/17/2017 7:48,12,0,0,12,0,0,0,0,0,,,,
6109,video,11/17/2017 7:44,144,238,113,120,23,1,0,0,0,,,,
6110,video,11/17/2017 7:05,120,126,100,98,20,2,0,0,0,,,,
6111,photo,11/17/2017 2:54,10,0,0,10,0,0,0,0,0,,,,
6112,photo,11/17/2017 2:18,13,2,0,13,0,0,0,0,0,,,,
6113,video,11/17/2017 2:01,13,0,0,13,0,0,0,0,0,,,,
6114,video,11/17/2017 1:59,173,578,153,125,47,0,0,1,0,,,,
6115,photo,11/17/2017 1:43,19,0,0,19,0,0,0,0,0,,,,
6116,video,11/17/2017 1:05,30,0,0,30,0,0,0,0,0,,,,
6117,video,11/17/2017 1:04,232,1045,253,149,81,0,1,0,1,,,,
6118,photo,11/16/2017 8:56,32,6,1,32,0,0,0,0,0,,,,
6119,video,11/16/2017 8:45,6,0,0,6,0,0,0,0,0,,,,
6120,photo,11/16/2017 7:58,15,0,1,15,0,0,0,0,0,,,,
6121,video,11/16/2017 7:49,9,0,0,9,0,0,0,0,0,,,,
6122,video,11/16/2017 7:48,0,0,0,0,0,0,0,0,0,,,,
6123,video,11/16/2017 7:47,241,938,282,134,102,0,5,0,0,,,,
6124,photo,11/16/2017 7:24,18,0,0,18,0,0,0,0,0,,,,
6125,video,11/16/2017 7:09,147,226,207,111,36,0,0,0,0,,,,
6126,video,11/16/2017 1:58,197,505,110,126,63,2,4,1,1,,,,
6127,photo,11/16/2017 1:45,33,1,0,33,0,0,0,0,0,,,,
6128,photo,11/16/2017 1:23,18,3,0,18,0,0,0,0,0,,,,
6129,video,11/16/2017 1:02,242,1153,303,180,58,2,1,0,1,,,,
6130,photo,11/15/2017 8:50,15,1,0,14,1,0,0,0,0,,,,
6131,photo,11/15/2017 8:40,12,1,0,12,0,0,0,0,0,,,,
6132,photo,11/15/2017 8:10,13,0,0,13,0,0,0,0,0,,,,
6133,video,11/15/2017 7:54,202,377,117,116,84,0,2,0,0,,,,
6134,photo,11/15/2017 7:45,23,0,0,23,0,0,0,0,0,,,,
6135,photo,11/15/2017 7:35,7,0,0,7,0,0,0,0,0,,,,
6136,photo,11/15/2017 7:28,9,0,0,9,0,0,0,0,0,,,,
6137,video,11/15/2017 7:04,24,0,0,24,0,0,0,0,0,,,,
6138,video,11/15/2017 7:04,246,1035,322,191,51,1,3,0,0,,,,
6139,video,11/15/2017 2:18,126,266,72,77,48,0,1,0,0,,,,
6140,photo,11/15/2017 2:09,9,0,0,9,0,0,0,0,0,,,,
6141,photo,11/15/2017 2:01,6,0,0,6,0,0,0,0,0,,,,
6142,photo,11/15/2017 1:53,8,0,0,7,1,0,0,0,0,,,,
6143,video,11/15/2017 1:09,22,0,0,22,0,0,0,0,0,,,,
6144,video,11/15/2017 1:08,288,953,304,185,100,1,2,0,0,,,,
6145,photo,11/14/2017 8:43,14,0,0,14,0,0,0,0,0,,,,
6146,photo,11/14/2017 8:10,6,0,0,6,0,0,0,0,0,,,,
6147,video,11/14/2017 7:58,189,410,112,137,50,0,2,0,0,,,,
6148,photo,11/14/2017 7:52,13,0,0,13,0,0,0,0,0,,,,
6149,photo,11/14/2017 7:28,23,0,0,22,1,0,0,0,0,,,,
6150,video,11/14/2017 7:11,22,0,0,22,0,0,0,0,0,,,,
6151,video,11/14/2017 7:06,319,3053,403,213,98,4,2,2,0,,,,
6152,photo,11/14/2017 1:51,11,1,2,11,0,0,0,0,0,,,,
6153,photo,11/14/2017 1:28,23,0,2,23,0,0,0,0,0,,,,
6154,video,11/14/2017 1:06,412,1485,452,288,121,1,1,0,1,,,,
6155,video,11/13/2017 8:00,287,916,286,165,119,0,1,1,1,,,,
6156,photo,11/13/2017 7:24,10,0,0,10,0,0,0,0,0,,,,
6157,video,11/13/2017 7:07,226,238,238,139,83,3,1,0,0,,,,
6158,photo,11/13/2017 3:00,22,0,0,21,1,0,0,0,0,,,,
6159,photo,11/13/2017 2:38,12,0,0,11,1,0,0,0,0,,,,
6160,photo,11/13/2017 1:51,28,5,0,28,0,0,0,0,0,,,,
6161,video,11/13/2017 1:15,14,0,0,14,0,0,0,0,0,,,,
6162,video,11/13/2017 1:07,394,2195,403,269,122,1,2,0,0,,,,
6163,photo,11/12/2017 3:11,31,2,0,31,0,0,0,0,0,,,,
6164,photo,11/12/2017 3:10,18,1,0,17,1,0,0,0,0,,,,
6165,photo,11/12/2017 3:10,4,0,0,4,0,0,0,0,0,,,,
6166,video,11/12/2017 2:59,115,179,64,89,25,1,0,0,0,,,,
6167,video,11/12/2017 1:20,27,0,0,27,0,0,0,0,0,,,,
6168,video,11/12/2017 1:13,370,1049,300,269,94,2,5,0,0,,,,
6169,video,11/11/2017 8:20,165,296,100,89,74,0,2,0,0,,,,
6170,photo,11/11/2017 7:46,13,1,0,13,0,0,0,0,0,,,,
6171,video,6/10/2018 3:43,376,20,3,354,19,3,0,0,0,,,,
6172,photo,6/9/2018 22:53,255,7,4,249,6,0,0,0,0,,,,
6173,photo,6/7/2018 7:01,1704,21,3,1685,15,2,2,0,0,,,,
6174,status,6/6/2018 2:20,205,39,4,197,4,4,0,0,0,,,,
6175,photo,6/4/2018 6:57,336,42,2,285,5,0,0,46,0,,,,
6176,status,6/1/2018 0:35,111,2,1,110,1,0,0,0,0,,,,
6177,photo,5/30/2018 6:33,357,18,9,352,3,1,1,0,0,,,,
6178,photo,5/30/2018 2:39,114,7,0,109,3,2,0,0,0,,,,
6179,status,5/29/2018 4:39,133,7,1,127,6,0,0,0,0,,,,
6180,photo,5/27/2018 1:31,532,32,4,480,47,5,0,0,0,,,,
6181,status,5/26/2018 8:08,231,16,2,216,3,0,0,12,0,,,,
6182,photo,5/25/2018 7:56,684,38,14,676,7,0,1,0,0,,,,
6183,photo,5/23/2018 1:10,1627,30,3,1607,17,3,0,0,0,,,,
6184,photo,5/20/2018 6:18,791,34,2,770,16,5,0,0,0,,,,
6185,photo,5/17/2018 20:00,1404,39,5,1390,12,1,1,0,0,,,,
6186,photo,5/12/2018 1:57,824,106,6,810,10,4,0,0,0,,,,
6187,status,5/11/2018 3:23,295,18,0,288,4,0,0,3,0,,,,
6188,photo,5/9/2018 8:45,1957,124,10,1908,27,21,1,0,0,,,,
6189,photo,5/5/2018 11:20,1730,161,4,1710,12,8,0,0,0,,,,
6190,photo,5/3/2018 23:57,1655,47,4,1632,9,13,1,0,0,,,,
6191,status,4/30/2018 6:20,237,67,1,233,3,1,0,0,0,,,,
6192,photo,4/27/2018 23:27,360,22,10,347,2,5,0,6,0,,,,
6193,photo,4/26/2018 19:00,2635,308,11,2605,19,11,0,0,0,,,,
6194,photo,4/23/2018 7:26,324,45,3,280,0,17,1,19,7,,,,
6195,photo,4/20/2018 3:16,1271,94,9,1249,11,8,2,1,0,,,,
6196,photo,4/19/2018 7:05,851,100,11,834,5,10,2,0,0,,,,
6197,photo,4/12/2018 3:42,1992,36,1,1969,16,7,0,0,0,,,,
6198,photo,4/11/2018 3:43,4315,24,3,4241,51,19,4,0,0,,,,
6199,photo,4/9/2018 10:49,4114,104,3,4054,36,23,0,1,0,,,,
6200,photo,4/8/2018 22:50,95,3,2,90,2,3,0,0,0,,,,
6201,photo,4/8/2018 1:08,111,9,2,107,1,2,1,0,0,,,,
6202,photo,4/7/2018 3:23,796,143,9,791,5,0,0,0,0,,,,
6203,photo,4/6/2018 16:34,508,12,3,499,8,0,1,0,0,,,,
6204,photo,4/5/2018 10:47,2506,287,28,2483,9,12,2,0,0,,,,
6205,photo,4/4/2018 2:20,251,29,5,228,0,3,0,1,19,,,,
6206,photo,4/2/2018 10:16,1244,218,9,1226,5,12,1,0,0,,,,
6207,photo,4/2/2018 7:33,75,2,0,71,3,0,1,0,0,,,,
6208,photo,4/1/2018 5:47,867,90,11,858,1,7,0,0,1,,,,
6209,photo,4/1/2018 4:32,87,5,2,79,3,5,0,0,0,,,,
6210,photo,3/29/2018 13:54,614,78,15,599,7,8,0,0,0,,,,
6211,photo,3/29/2018 8:23,2420,75,17,2392,20,8,0,0,0,,,,
6212,photo,3/26/2018 1:57,86,5,3,80,2,4,0,0,0,,,,
6213,photo,3/25/2018 4:43,488,20,8,484,4,0,0,0,0,,,,
6214,photo,3/24/2018 23:51,157,16,3,145,1,11,0,0,0,,,,
6215,photo,3/23/2018 15:53,547,71,7,535,6,6,0,0,0,,,,
6216,photo,3/22/2018 6:10,1168,104,49,1133,17,17,1,0,0,,,,
6217,photo,3/22/2018 3:48,879,165,18,867,4,8,0,0,0,,,,
6218,photo,3/21/2018 1:15,114,6,1,108,3,3,0,0,0,,,,
6219,photo,3/20/2018 1:54,186,15,1,172,3,11,0,0,0,,,,
6220,photo,3/18/2018 4:28,1985,39,21,1961,11,12,0,1,0,,,,
6221,photo,3/16/2018 1:57,985,71,42,962,5,16,2,0,0,,,,
6222,video,6/10/2018 3:43,376,20,3,354,19,3,0,0,0,,,,
6223,photo,6/9/2018 22:53,255,7,4,249,6,0,0,0,0,,,,
6224,photo,6/7/2018 7:01,1704,21,3,1685,15,2,2,0,0,,,,
6225,status,6/6/2018 2:20,205,39,4,197,4,4,0,0,0,,,,
6226,photo,6/4/2018 6:57,336,42,2,285,5,0,0,46,0,,,,
6227,status,6/1/2018 0:35,111,2,1,110,1,0,0,0,0,,,,
6228,photo,5/30/2018 6:33,357,18,9,352,3,1,1,0,0,,,,
6229,photo,5/30/2018 2:39,114,7,0,109,3,2,0,0,0,,,,
6230,status,5/29/2018 4:39,133,7,1,127,6,0,0,0,0,,,,
6231,photo,5/27/2018 1:31,532,32,4,480,47,5,0,0,0,,,,
6232,status,5/26/2018 8:08,231,16,2,216,3,0,0,12,0,,,,
6233,photo,5/25/2018 7:56,684,38,14,676,7,0,1,0,0,,,,
6234,photo,5/23/2018 1:10,1627,30,3,1607,17,3,0,0,0,,,,
6235,photo,5/20/2018 6:18,791,34,2,770,16,5,0,0,0,,,,
6236,photo,5/17/2018 20:00,1404,39,5,1390,12,1,1,0,0,,,,
6237,photo,5/12/2018 1:57,824,106,6,810,10,4,0,0,0,,,,
6238,status,5/11/2018 3:23,295,18,0,288,4,0,0,3,0,,,,
6239,photo,5/9/2018 8:45,1957,124,10,1908,27,21,1,0,0,,,,
6240,photo,5/5/2018 11:20,1730,161,4,1710,12,8,0,0,0,,,,
6241,photo,5/3/2018 23:57,1655,47,4,1632,9,13,1,0,0,,,,
6242,status,4/30/2018 6:20,237,67,1,233,3,1,0,0,0,,,,
6243,photo,4/27/2018 23:27,360,22,10,347,2,5,0,6,0,,,,
6244,photo,4/26/2018 19:00,2635,308,11,2605,19,11,0,0,0,,,,
6245,photo,4/23/2018 7:26,324,45,3,280,0,17,1,19,7,,,,
6246,photo,4/20/2018 3:16,1271,94,9,1249,11,8,2,1,0,,,,
6247,photo,4/19/2018 7:05,851,100,11,834,5,10,2,0,0,,,,
6248,photo,4/12/2018 3:42,1992,36,1,1969,16,7,0,0,0,,,,
6249,photo,4/11/2018 3:43,4315,24,3,4241,51,19,4,0,0,,,,
6250,photo,4/9/2018 10:49,4114,104,3,4054,36,23,0,1,0,,,,
6251,photo,4/8/2018 22:50,95,3,2,90,2,3,0,0,0,,,,
6252,photo,4/8/2018 1:08,111,9,2,107,1,2,1,0,0,,,,
6253,photo,4/7/2018 3:23,796,143,9,791,5,0,0,0,0,,,,
6254,photo,4/6/2018 16:34,508,12,3,499,8,0,1,0,0,,,,
6255,photo,4/5/2018 10:47,2506,287,28,2483,9,12,2,0,0,,,,
6256,photo,4/4/2018 2:20,251,29,5,228,0,3,0,1,19,,,,
6257,photo,4/2/2018 10:16,1244,218,9,1226,5,12,1,0,0,,,,
6258,photo,4/2/2018 7:33,75,2,0,71,3,0,1,0,0,,,,
6259,photo,4/1/2018 5:47,867,90,11,858,1,7,0,0,1,,,,
6260,photo,4/1/2018 4:32,87,5,2,79,3,5,0,0,0,,,,
6261,photo,3/29/2018 13:54,614,78,15,599,7,8,0,0,0,,,,
6262,photo,3/29/2018 8:23,2420,75,17,2392,20,8,0,0,0,,,,
6263,photo,3/26/2018 1:57,86,5,3,80,2,4,0,0,0,,,,
6264,photo,3/25/2018 4:43,488,20,8,484,4,0,0,0,0,,,,
6265,photo,3/24/2018 23:51,157,16,3,145,1,11,0,0,0,,,,
6266,photo,3/23/2018 15:53,547,71,7,535,6,6,0,0,0,,,,
6267,photo,3/22/2018 6:10,1168,104,49,1133,17,17,1,0,0,,,,
6268,photo,3/22/2018 3:48,879,165,18,867,4,8,0,0,0,,,,
6269,photo,3/21/2018 1:15,114,6,1,108,3,3,0,0,0,,,,
6270,photo,3/20/2018 1:54,186,15,1,172,3,11,0,0,0,,,,
6271,photo,3/18/2018 4:28,1985,39,21,1961,11,12,0,1,0,,,,
6272,photo,3/16/2018 1:57,985,71,42,962,5,16,2,0,0,,,,
6273,photo,6/11/2018 11:51,1918,1,10,1917,0,1,0,0,0,,,,
6274,video,6/10/2018 9:33,151,2365,306,118,29,0,3,1,0,,,,
6275,link,6/10/2018 8:49,3,0,0,3,0,0,0,0,0,,,,
6276,video,6/10/2018 6:54,3,0,1,3,0,0,0,0,0,,,,
6277,video,6/10/2018 4:55,205,1476,500,149,49,3,2,2,0,,,,
6278,photo,6/10/2018 1:12,123,110,7,113,9,1,0,0,0,,,,
6279,photo,6/7/2018 23:52,69,8,0,60,0,2,0,1,6,,,,
6280,video,6/7/2018 10:38,130,1051,157,82,46,0,2,0,0,,,,
6281,status,6/7/2018 9:19,5,0,0,5,0,0,0,0,0,,,,
6282,video,6/7/2018 6:35,126,1641,196,81,42,2,1,0,0,,,,
6283,video,6/7/2018 4:44,124,844,183,84,39,1,0,0,0,,,,
6284,video,6/7/2018 4:06,34,4,0,32,0,2,0,0,0,,,,
6285,photo,6/7/2018 0:06,29,0,0,29,0,0,0,0,0,,,,
6286,photo,6/7/2018 0:04,18,0,0,18,0,0,0,0,0,,,,
6287,video,6/5/2018 8:23,192,1949,321,89,99,1,3,0,0,,,,
6288,video,6/5/2018 4:50,393,1529,292,307,80,3,1,2,0,,,,
6289,video,6/2/2018 7:54,196,2904,618,139,46,1,5,4,1,,,,
6290,photo,5/31/2018 4:49,144,6,16,119,0,3,22,0,0,,,,
6291,link,5/30/2018 12:04,8,0,1,8,0,0,0,0,0,,,,
6292,video,5/30/2018 9:13,379,5491,466,190,161,5,20,2,1,,,,
6293,photo,5/30/2018 4:52,48,1,2,48,0,0,0,0,0,,,,
6294,photo,5/30/2018 4:08,44,1,0,39,0,4,1,0,0,,,,
6295,photo,5/29/2018 4:46,44,7,0,43,0,0,0,0,1,,,,
6296,video,5/28/2018 9:34,382,3035,528,205,155,2,17,3,0,,,,
6297,video,5/28/2018 6:15,1302,4066,372,1171,117,0,12,1,1,,,,
6298,video,5/28/2018 5:22,1228,6,1,1225,0,0,3,0,0,,,,
6299,link,5/27/2018 23:46,6,0,2,6,0,0,0,0,0,,,,
6300,video,5/26/2018 8:51,185,1835,312,116,54,1,14,0,0,,,,
6301,video,5/26/2018 5:23,261,3456,565,127,106,3,22,2,1,,,,
6302,video,5/25/2018 5:06,36,5,0,34,2,0,0,0,0,,,,
6303,status,5/25/2018 3:20,52,1,1,51,0,1,0,0,0,,,,
6304,video,5/24/2018 8:06,192,1446,389,106,54,1,29,2,0,,,,
6305,video,5/24/2018 4:11,236,2842,431,114,109,1,9,2,1,,,,
6306,video,5/23/2018 2:19,144,545,65,114,18,0,10,2,0,,,,
6307,photo,5/23/2018 0:36,45,0,0,39,0,0,3,0,3,,,,
6308,video,5/22/2018 10:48,292,3779,256,165,91,2,33,1,0,,,,
6309,video,5/22/2018 8:41,416,5352,580,204,194,3,13,1,1,,,,
6310,photo,5/22/2018 7:01,26,1,0,22,0,0,0,0,4,,,,
6311,photo,5/22/2018 4:20,72,29,0,70,2,0,0,0,0,,,,
6312,video,5/19/2018 9:14,370,6316,633,182,166,2,17,3,0,,,,
6313,video,5/19/2018 7:21,216,4068,512,157,54,2,3,0,0,,,,
6314,photo,5/19/2018 6:18,62,11,1,61,1,0,0,0,0,,,,
6315,photo,5/19/2018 5:22,51,7,0,48,0,1,0,0,2,,,,
6316,photo,5/18/2018 2:23,54,0,0,45,0,5,0,0,4,,,,
6317,video,5/17/2018 9:12,267,2606,269,227,26,4,7,3,0,,,,
6318,video,5/17/2018 6:23,408,3994,560,336,64,0,6,1,1,,,,
6319,photo,5/17/2018 5:38,78,36,5,75,1,2,0,0,0,,,,
6320,photo,5/17/2018 1:33,38,0,0,35,1,2,0,0,0,,,,
6321,photo,5/16/2018 10:49,43,7,1,40,1,2,0,0,0,,,,
6322,video,5/15/2018 10:11,180,2176,314,142,33,4,0,0,1,,,,
6323,video,5/15/2018 9:27,188,2099,388,152,34,0,1,0,1,,,,
6324,photo,5/13/2018 22:01,37,0,0,37,0,0,0,0,0,,,,
6325,photo,5/13/2018 3:01,72,1,0,72,0,0,0,0,0,,,,
6326,link,5/11/2018 11:38,12,0,0,12,0,0,0,0,0,,,,
6327,video,5/11/2018 10:13,146,1569,316,89,49,0,4,3,1,,,,
6328,video,5/11/2018 8:29,249,2609,572,207,24,12,6,0,0,,,,
6329,video,5/10/2018 10:49,218,3000,353,152,58,4,4,0,0,,,,
6330,photo,5/9/2018 10:15,21,2,0,19,0,1,1,0,0,,,,
6331,photo,5/9/2018 9:35,133,28,0,127,6,0,0,0,0,,,,
6332,photo,5/6/2018 23:46,127,56,60,125,1,0,1,0,0,,,,
6333,photo,5/6/2018 2:10,30,0,0,29,0,1,0,0,0,,,,
6334,status,5/6/2018 0:10,22,0,0,22,0,0,0,0,0,,,,
6335,status,5/5/2018 11:57,31,0,0,31,0,0,0,0,0,,,,
6336,video,5/5/2018 8:45,236,5237,526,138,97,1,0,0,0,,,,
6337,photo,5/5/2018 4:21,97,104,3,95,2,0,0,0,0,,,,
6338,video,5/5/2018 2:29,197,1875,624,146,47,1,2,0,1,,,,
6339,photo,5/5/2018 2:21,34,8,0,33,1,0,0,0,0,,,,
6340,link,5/4/2018 1:27,12,7,7,12,0,0,0,0,0,,,,
6341,photo,5/3/2018 1:15,63,21,1,62,1,0,0,0,0,,,,
6342,photo,5/2/2018 12:17,218,105,153,212,2,4,0,0,0,,,,
6343,video,5/1/2018 8:38,246,2373,475,108,130,5,2,1,0,,,,
6344,photo,5/1/2018 1:18,34,5,0,33,1,0,0,0,0,,,,
6345,video,4/30/2018 7:58,51,80,15,45,5,1,0,0,0,,,,
6346,photo,4/29/2018 11:13,122,71,65,117,5,0,0,0,0,,,,
6347,photo,4/29/2018 8:40,39,4,0,35,4,0,0,0,0,,,,
6348,photo,4/29/2018 7:59,27,0,0,24,1,2,0,0,0,,,,
6349,photo,4/29/2018 7:30,50,20,6,47,3,0,0,0,0,,,,
6350,photo,4/28/2018 11:18,123,166,16,114,9,0,0,0,0,,,,
6351,video,4/27/2018 8:52,256,1435,429,217,34,4,0,1,0,,,,
6352,photo,4/27/2018 6:44,93,54,0,91,2,0,0,0,0,,,,
6353,photo,4/26/2018 6:20,123,25,28,123,0,0,0,0,0,,,,
6354,status,4/25/2018 5:16,98,5,0,87,2,5,4,0,0,,,,
6355,photo,4/23/2018 9:12,51,1,4,47,3,1,0,0,0,,,,
6356,video,4/23/2018 6:56,58,2,0,55,1,0,2,0,0,,,,
6357,photo,4/22/2018 8:32,47,16,0,46,1,0,0,0,0,,,,
